run_id,experiment,subject_id,preview_name,namespace,isolation_enabled,phase,step,step_duration_s,total_reconcile_s,requeue_count,timestamp_utc
performance-s2-listmonk-isoTrue-010-bfa2ca,performance,s2-listmonk,perf-fb643df6,preview-pr-9011,True,test_suite,regression,,82.0,,2026-05-16T16:02:19.285776+00:00
performance-s2-listmonk-isoTrue-010-bfa2ca,performance,s2-listmonk,perf-fb643df6,preview-pr-9011,True,test_suite,restore-e2e,6.0,82.0,,2026-05-16T16:02:19.285778+00:00
performance-s2-listmonk-isoTrue-010-bfa2ca,performance,s2-listmonk,perf-fb643df6,preview-pr-9011,True,test_suite,e2e,,82.0,,2026-05-16T16:02:19.285781+00:00
performance-s2-listmonk-isoTrue-010-bfa2ca,performance,s2-listmonk,perf-fb643df6,preview-pr-9011,True,test_suite,checkpoint_total,14.0,82.0,17.07,2026-05-16T16:02:19.285783+00:00
performance-s2-listmonk-isoTrue-011-927c99,performance,s2-listmonk,perf-4b1b0541,preview-pr-9714,True,test_suite,postgres-migrate,42.0,95.0,,2026-05-16T16:04:21.637937+00:00
performance-s2-listmonk-isoTrue-011-927c99,performance,s2-listmonk,perf-4b1b0541,preview-pr-9714,True,test_suite,saving,4.0,95.0,,2026-05-16T16:04:21.637979+00:00
performance-s2-listmonk-isoTrue-011-927c99,performance,s2-listmonk,perf-4b1b0541,preview-pr-9714,True,test_suite,smoke,5.0,95.0,,2026-05-16T16:04:21.637986+00:00
performance-s2-listmonk-isoTrue-011-927c99,performance,s2-listmonk,perf-4b1b0541,preview-pr-9714,True,test_suite,restore-regression,5.0,95.0,,2026-05-16T16:04:21.637996+00:00
performance-s2-listmonk-isoTrue-011-927c99,performance,s2-listmonk,perf-4b1b0541,preview-pr-9714,True,test_suite,regression,,95.0,,2026-05-16T16:04:21.638002+00:00
performance-s2-listmonk-isoTrue-011-927c99,performance,s2-listmonk,perf-4b1b0541,preview-pr-9714,True,test_suite,restore-e2e,6.0,95.0,,2026-05-16T16:04:21.638005+00:00
performance-s2-listmonk-isoTrue-011-927c99,performance,s2-listmonk,perf-4b1b0541,preview-pr-9714,True,test_suite,e2e,,95.0,,2026-05-16T16:04:21.638014+00:00
performance-s2-listmonk-isoTrue-011-927c99,performance,s2-listmonk,perf-4b1b0541,preview-pr-9714,True,test_suite,checkpoint_total,15.0,95.0,15.79,2026-05-16T16:04:21.638021+00:00
performance-s2-listmonk-isoTrue-012-e4d7ee,performance,s2-listmonk,perf-44119b2c,preview-pr-9654,True,test_suite,postgres-migrate,40.0,90.0,,2026-05-16T16:06:16.479335+00:00
performance-s2-listmonk-isoTrue-012-e4d7ee,performance,s2-listmonk,perf-44119b2c,preview-pr-9654,True,test_suite,saving,5.0,90.0,,2026-05-16T16:06:16.487327+00:00
performance-s2-listmonk-isoTrue-012-e4d7ee,performance,s2-listmonk,perf-44119b2c,preview-pr-9654,True,test_suite,smoke,5.0,90.0,,2026-05-16T16:06:16.487341+00:00
